,type,id,lat,lon,tags
0,node,289323363,36.2852918,59.5988244,"{'amenity': 'bank', 'branch': 'ده دی', 'brand': 'بانک ملت', 'brand:en': 'Bank Mellat', 'brand:wikidata': 'Q4855944', 'brand:wikipedia': 'en:Bank Mellat', 'name': 'بانک ملت', 'name:en': 'Bank Mellat', 'website': 'http://www.bankmillat.ir'}"
1,node,626927515,36.2878252,59.5995097,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'بانک صادرات', 'brand:en': 'Bank Saderat Iran', 'brand:wikidata': 'Q2882608', 'brand:wikipedia': 'en:Bank Saderat Iran', 'name': 'بانک صادرات', 'name:en': 'Bank Saderat Iran', 'operator': 'بانک صادرات'}"
2,node,626927530,36.2888512,59.5934926,"{'amenity': 'fast_food', 'name': 'گوگولی برگر', 'name:en': 'Googooli Burger'}"
3,node,645591519,36.2922621,59.5907277,"{'amenity': 'school', 'name': 'دبیرستان حکمت', 'name:en': 'Hekmat Highschool'}"
4,node,645591523,36.2919955,59.5879391,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'دانشگاه', 'brand': 'بانک سپه', 'brand:en': 'Bank Sepah', 'brand:wikidata': 'Q2882624', 'brand:wikipedia': 'en:Bank Sepah', 'name': 'بانک سپه', 'name:en': 'Bank Sepah', 'operator': 'Sepah Bank'}"
5,node,649623863,36.2921988,59.601685,"{'amenity': 'bank', 'atm': 'yes', 'bic': '9302', 'branch': 'مدرس', 'brand': 'بانک سامان', 'brand:en': 'Saman Bank', 'brand:wikidata': 'Q4117676', 'brand:wikipedia': 'en:Saman Bank', 'fax': '+98-511-2241044', 'name': 'بانک سامان', 'name:en': 'Saman Bank', 'phone': '+98-511-2241046-9'}"
6,node,650210480,36.281121,59.5905526,"{'amenity': 'place_of_worship', 'denomination': 'shia', 'religion': 'muslim'}"
7,node,650315340,36.2816457,59.5995532,"{'amenity': 'hospital', 'name': 'بیمارستان فوق تخصصی ارولوژی ایرانیان'}"
8,node,650315354,36.2862546,59.5984944,"{'amenity': 'bank', 'atm': 'no', 'branch': 'دارایی', 'brand': 'بانک ملی', 'brand:en': 'Bank Melli Iran', 'brand:wikidata': 'Q806640', 'brand:wikipedia': 'en:Bank Melli Iran', 'name': 'بانک ملی', 'name:en': 'Bank Melli Iran'}"
9,node,651567794,36.28148,59.5997421,"{'amenity': 'hospital', 'name': 'بیمارستان سینا', 'name:en': 'Sina Hospital', 'wikidata': 'Q574872'}"
10,node,652430369,36.2913041,59.6018148,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'مدرس', 'brand': 'بانک ملی', 'brand:en': 'Bank Melli Iran', 'brand:wikidata': 'Q806640', 'brand:wikipedia': 'en:Bank Melli Iran', 'name': 'بانک ملی', 'name:en': 'Bank Melli Iran'}"
11,node,652430370,36.2919723,59.6019534,"{'amenity': 'bank', 'atm': 'no', 'branch': 'مدرس', 'brand': 'بانک ملت', 'brand:en': 'Bank Mellat', 'brand:wikidata': 'Q4855944', 'brand:wikipedia': 'en:Bank Mellat', 'name': 'بانک ملت', 'name:en': 'Bank Mellat'}"
12,node,652430371,36.2918538,59.60197,{'amenity': 'police'}
13,node,664453507,36.2864795,59.5902542,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'انقلاب اسلامی', 'brand': 'بانک صادرات', 'brand:en': 'Bank Saderat Iran', 'brand:wikidata': 'Q2882608', 'brand:wikipedia': 'en:Bank Saderat Iran', 'name': 'بانک صادرات', 'name:en': 'Bank Saderat Iran'}"
14,node,664507183,36.2841689,59.5981313,"{'amenity': 'place_of_worship', 'denomination': 'evangelical', 'name': 'کلیسای انجیلی مشهد', 'religion': 'christian'}"
