,type,id,lat,lon,tags
0,node,694204508,36.321788,59.4775246,"{'amenity': 'place_of_worship', 'name': 'مسجد امام حسین', 'name:en': 'Emam Hosein mosque', 'religion': 'muslim'}"
1,node,1750032597,36.33397,59.4787166,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'درمانگاه شبانه روزی لادن', 'name:en': 'NewshaNik Office', 'opening_hours': 'Sa-Th 09:00-21:00', 'operator': 'دفتر نمایندگی شرکت نیوشانیک', 'phone': '+98 511 8694604'}"
2,node,1750032616,36.3338986,59.4789217,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'وکیل آباد', 'brand': 'بانک سپه', 'brand:en': 'Bank Sepah', 'brand:wikidata': 'Q2882624', 'brand:wikipedia': 'en:Bank Sepah', 'name': 'بانک سپه', 'name:en': 'Bank Sepah', 'operator': 'Sepah Bank'}"
3,node,1750032622,36.3167558,59.4779489,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'درمانگاه سروش', 'name:en': 'Soroosh clinic', 'opening_hours': '24/7', 'phone': '+98 511 8677226'}"
4,node,2278077920,36.3164784,59.4777838,{'amenity': 'atm'}
5,node,2278085829,36.3185655,59.4710123,{'amenity': 'telephone'}
6,node,2278085830,36.3164518,59.4779002,{'amenity': 'telephone'}
7,node,2278118131,36.3164568,59.4777731,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'داروخانه دکتر مقدم'}"
8,node,2627748726,36.3309021,59.4695605,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'داروخانه دکتر نوذری'}"
9,node,2627748730,36.3291037,59.473474,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}"
10,node,2627750732,36.3307215,59.468762,"{'amenity': 'marketplace', 'name': 'پروتئینی'}"
11,node,2627751245,36.33182,59.4698221,"{'amenity': 'taxi', 'name': 'تاکسی تلفنی', 'name:en': 'Taxi Agency'}"
12,node,2627770478,36.334531,59.4655411,"{'amenity': 'restaurant', 'name': 'کترینگ آق بابا', 'name:en': 'Agh Baba'}"
13,node,2682352411,36.3158197,59.4783783,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'بانک مسکن', 'brand:en': 'Bank Maskan', 'brand:wikidata': 'Q4855942', 'brand:wikipedia': 'en:Bank Maskan', 'name': 'بانک مسکن', 'name:en': 'Bank Maskan'}"
14,node,4222445575,36.3235956,59.4704097,"{'addr:street': 'گلدیس', 'amenity': 'atm', 'name': 'خود پرداز بانک دی'}"
15,node,4295644092,36.3236112,59.4703951,"{'addr:street': 'خیابان گلدیس', 'amenity': 'atm', 'name': 'خودپرداز بانک دی'}"
16,node,4309464096,36.330583,59.4702328,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'داروخانه دکتر نوذری', 'name:en': 'Dr.Nozari Pharmacy'}"
17,node,4741087434,36.3296871,59.4735769,"{'addr:street': 'میدان لادن - بلوار پیروزی', 'amenity': 'pharmacy', 'description': 'تزریقات', 'healthcare': 'pharmacy', 'name': 'داروخانه دکتر شهپر', 'name:en': 'Dr.Shahpar Pharmacy'}"
18,node,5107129325,36.3134275,59.4767408,"{'addr:street': 'بلوار صیاد شیرازی', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'داروخانه دکتر روحبخش'}"
19,node,5186170976,36.3284697,59.4707939,"{'amenity': 'place_of_worship', 'religion': 'muslim'}"
20,node,5370153521,36.3321441,59.4657608,"{'addr:street': 'بولوار پیروزی', 'amenity': 'cafe', 'name': 'کافه رترو', 'name:en': 'Retro Cafe'}"
21,node,6126681400,36.3197543,59.4699633,"{'amenity': 'bank', 'atm': 'yes'}"
22,node,6126681401,36.3296667,59.4735998,"{'amenity': 'bank', 'atm': 'yes'}"
23,node,6250446385,36.3344796,59.4662327,"{'amenity': 'atm', 'opening_hours': '24/7', 'operator': 'بانک آینده'}"
24,node,6253478385,36.3324798,59.4645943,"{'amenity': 'cafe', 'name': 'کاوه گوزن'}"
25,node,6253478485,36.3312183,59.4676136,"{'amenity': 'internet_cafe', 'name': 'کافی نت پژوهش'}"
26,node,6253478589,36.3302402,59.4704063,"{'amenity': 'car_wash', 'name': 'کارواش', 'name:en': 'Car Wash'}"
27,node,6253478690,36.3339134,59.4627643,"{'amenity': 'police', 'name': 'کلانتری شهرک ناجا'}"
28,node,6897402986,36.3326853,59.4648706,"{'amenity': 'kindergarten', 'name': 'مهد کودک پارمیس', 'name:en': 'Parmis', 'opening_hours': 'Sa-Th 07:00-17:00'}"
29,node,6897412385,36.3345657,59.4668443,"{'addr:street': 'بنفشه ۹ برسلانی ۹', 'amenity': 'car_rental', 'name': 'تاکسی تلفنی', 'name:en': 'Taxi Navid', 'name:fa': 'تاکسی تلفنی نوید', 'opening_hours': '24/7', 'phone': '+98 51 3501 0600'}"
