,type,id,lat,lon,tags
0,node,650315340,36.2816457,59.5995532,"{'amenity': 'hospital', 'name': 'بیمارستان فوق تخصصی ارولوژی ایرانیان'}"
1,node,651567794,36.28148,59.5997421,"{'amenity': 'hospital', 'name': 'بیمارستان سینا', 'name:en': 'Sina Hospital', 'wikidata': 'Q574872'}"
2,node,652482835,36.2379566,59.6087908,"{'amenity': 'clinic', 'name': 'درمانگاه آرین فردوس', 'name:en': 'Arian Ferdows Clinic', 'opening_hours': '24/7', 'phone': '+98 511 3870376'}"
3,node,667339024,36.2374185,59.6239748,"{'addr:city': 'مشهد', 'amenity': 'fire_station', 'name': 'ایستگاه آتش نشانی شماره ۹', 'name:en': 'FireStation No. 9'}"
4,node,667345815,36.2593348,59.626362,"{'amenity': 'fire_station', 'name': 'ایستگاه آتش نشانی شماره ۲۰', 'name:en': 'FireStation No. 20'}"
5,node,667345816,36.2782973,59.6156427,"{'amenity': 'fire_station', 'name': 'ایستگاه آتش نشانی شماره ۲۴', 'name:en': 'Firestation No. 24'}"
6,node,673251997,36.2654531,59.6123437,"{'amenity': 'nursing_home', 'name': 'مرکز توانبخشی شهید مطهری'}"
7,node,1081996447,36.2774301,59.6274019,"{'amenity': 'library', 'name': 'کتابخانه شهید نواب صفوی', 'name:en': 'Shahid Navab Safavi Library', 'phone': '+98 511 3647584'}"
8,node,1183434611,36.2715102,59.595575,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'دهم مهتاب', 'brand': 'بانک صادرات', 'brand:en': 'Bank Saderat Iran', 'brand:wikidata': 'Q2882608', 'brand:wikipedia': 'en:Bank Saderat Iran', 'name': 'بانک صادرات', 'name:en': 'Bank Saderat Iran', 'operator': 'Saderat Bank'}"
9,node,1183434798,36.2726115,59.5944944,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'امام خمینی', 'brand': 'بانک مسکن', 'brand:en': 'Bank Maskan', 'brand:wikidata': 'Q4855942', 'brand:wikipedia': 'en:Bank Maskan', 'name': 'بانک مسکن', 'name:en': 'Bank Maskan'}"
10,node,1183434820,36.2696131,59.5974716,"{'amenity': 'bank', 'atm': 'yes', 'branch': '۱۵ خرداد', 'brand': 'بانک تجارت', 'brand:wikidata': 'Q7695198', 'brand:wikipedia': 'en:Tejarat Bank', 'name': 'بانک تجارت'}"
11,node,1219618256,36.2763186,59.6010924,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'بهار', 'brand': 'بانک سپه', 'brand:en': 'Bank Sepah', 'brand:wikidata': 'Q2882624', 'brand:wikipedia': 'en:Bank Sepah', 'name': 'بانک سپه', 'name:en': 'Bank Sepah', 'operator': 'Sepah Bank'}"
12,node,1219618439,36.273583,59.6041089,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'خیابان تهران', 'brand': 'بانک تجارت', 'brand:wikidata': 'Q7695198', 'brand:wikipedia': 'en:Tejarat Bank', 'name': 'بانک تجارت', 'name:en': 'Tejarat- Tehran street branch', 'operator': 'Tejarat Bank'}"
13,node,1219618469,36.2736483,59.6028198,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'رضوی', 'brand': 'بانک ملت', 'brand:en': 'Bank Mellat', 'brand:wikidata': 'Q4855944', 'brand:wikipedia': 'en:Bank Mellat', 'name': 'بانک ملت', 'name:en': 'Bank Mellat'}"
14,node,1219647700,36.2718283,59.5952624,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'داروخانه روشن', 'name:en': 'Roshan'}"
15,node,1219647740,36.2686332,59.5995022,"{'amenity': 'bank', 'atm': 'yes', 'branch': 'میدان ۱۵ خرداد', 'brand': 'بانک صادرات', 'brand:en': 'Bank Saderat Iran', 'brand:wikidata': 'Q2882608', 'brand:wikipedia': 'en:Bank Saderat Iran', 'name': 'بانک صادرات', 'name:en': 'Bank Saderat Iran', 'operator': 'Saderat Bank'}"
16,node,1243748971,36.2815124,59.6272896,"{'addr:street': 'سرخس ۲', 'amenity': 'fuel', 'fuel:cng': 'yes', 'name': 'جایگاه سوخت گاز طبیعی وحدت', 'name:en': 'CNG'}"
17,node,1750032579,36.2452189,59.6049758,"{'amenity': 'place_of_worship', 'denomination': 'shia', 'name': 'مسجدالزهرا', 'name:en': 'Al-Zahra Mosque', 'religion': 'muslim'}"
